Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Biogroup	Alternative Name	Species	Disease	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	O Serotype	Contact Name	Date Entered	Release Date	Barcode	Status	Coverage	Version	N50	Length	Species	Contig Number	No. N's	Assembly Barcode
YER_AA2293AA	IP275	GCF_000168235;Contig;;;	Human	Human	16-year-old boy with bubonic plague	1995				Africa	Madagascar	Fianarantsoa	Haute Matsiatra	Ambalavao District		-21.8333	46.9333	TIGR	Orientalis	17/95S	Yersinia pestis		MDR Poor assembly	PRJNA16376		SAMN02404398				2016-01-15	2008-01-17	YER_AA2293AA	Assembled	1	NaN	182913	5322065		102	0	YER_CA7724AA_AS
YER_AA2296AA	CA88-4125	GCF_000181455;Scaffold;;;,GCF_000181455;Scaffold;;;,GCF_000181455;Scaffold;;;,GCF_000181455;Scaffold;;;	Human	Human	Human	1988				North America	United States	California	Monterey County					ERIC (Enteropathogen Resource Integration Center)			Yersinia pestis		Genotype: 1.ORI1d	PRJNA18241		SAMN02403940				2016-01-15	2007-06-21	YER_AA2296AA	Assembled	1	NaN	1267303	4825390		10	0	YER_CA7746AA_AS
YER_AA2297AA	F1991016	GCF_000170275;Contig;;;	Wild Animal	Rodent	rat	1991				Asia	China	Yunnan		Cangyuan				TIGR			Yersinia pestis			PRJNA17681		SAMN02404399				2016-01-15	2007-05-16	YER_AA2297AA	Assembled	1	NaN	168397	4892085		107	0	YER_CA7730AA_AS
YER_AA2299AA	MG05-1020	GCF_000169635;Contig;;;	Human	Human	pus collected from a blister on the abdomen of an 8 year old male patient (infection is presumed to have occurred at the site of the flea bite)	2005	2	15		Africa	Madagascar	Upper Matsiatra	Ambalavao					TIGR	Orientalis		Yersinia pestis		MDR Poor Assembly	PRJNA17689		SAMN02404403				2016-01-15	2007-03-26	YER_AA2299AA	Assembled	1	NaN	392214	4977609		80	0	YER_CA7732AA_AS
YER_AA2302AA	Angola	GCF_000018805;Complete Genome;;;								Africa								NCBI			Yersinia pestis		Genotype: 0.PE3a	PRJNA16067		SAMN02604042				2016-01-18	2007-12-12	YER_AA2302AA	Assembled	1	NaN	4504254	4687014		3	0	YER_CA7737AA_AS
YER_AA2303AA	91001	GCF_000007885;Complete Genome;;;																NCBI			Yersinia pestis		Genotype: 0.PE4Cf	PRJNA10638		SAMN02602970				2016-01-18	2004-03-15	YER_AA2303AA	Assembled	1	NaN	4595065	4803217		5	0	YER_CA7738AA_AS
YER_AA2304AA	B42003004	GCF_000169675;Contig;;;								Asia	China							TIGR			Yersinia pestis		Genotype: 0.ANT2a; Poor Assembly	PRJNA17685		SAMN02404401				2016-01-18	2007-03-26	YER_AA2304AA	Assembled	1	NaN	435523	4841690		69	0	YER_CA7739AA_AS
YER_AA2305AA	UG05-0454	GCF_000169615;Contig;;;	Human	Human	bubo aspirate from a 10 year old female patient	2004	10	27		Africa	Uganda							TIGR			Yersinia pestis		Genotype: 1.ANTb; Poor Assembly; sensitive to chloramphenicol, trimethoprim/sulfamethoxazole, ciprofloxacin, gentamicin, streptomycin, and doxycycline	PRJNA17691		SAMN02404404				2016-01-18	2007-03-26	YER_AA2305AA	Assembled	1	NaN	307745	4838246		98	0	YER_CA7740AA_AS
YER_AA2307AA	E1979001	GCF_000324785;Contig;;;	Wild Animal	Rodent	Eothenomys miletus	1979				Asia	China	Yunnan						Beijing Genomics Institute	Antiqua		Yersinia pestis		1.IN3 node b	PRJNA47685		SAMN02403021				2016-01-18	2012-12-07	YER_AA2307AA	Assembled	1	NaN	9944	4516254		941	0	YER_CA7742AA_AS
YER_AA2308AA	FV-1	GCF_000168835;Contig;;;	Wild Animal	Rodent	Cynomys gunnisoni	2001				North America	United States	Arizona	Coconino County	Flagstaff				TGen			Yersinia pestis			PRJNA16429		SAMN02404406				2016-01-18	2006-10-13	YER_AA2308AA	Poor Quality	NaN	NaN	NaN	NaN		NaN	NaN	YER_CA7744AA_AS
YER_AA2310AA	KIM10+	GCF_000006645;Complete Genome;;;																NCBI	Mediaevalis		Yersinia pestis		Genotype: 2.MED1a	PRJNA288		SAMN02604093				2016-01-18	2002-07-29	YER_AA2310AA	Assembled	1	NaN	4600755	4701745		2	0	YER_CA7748AA_AS
YER_AA2311AA	K1973002	GCF_000169655;Contig;;;	Wild Animal	Rodent	Marmota himalayana	1973				Asia	China	Xinjiang Uyghur Autonomous Region						TIGR			Yersinia pestis		Genotype: 2.MED2c	PRJNA17687		SAMN02404402				2016-01-18	2007-03-26	YER_AA2311AA	Assembled	1	NaN	234583	4720694		73	0	YER_CA7749AA_AS
YER_AA2313AA	CO92-2001-version	GCF_000009065;Complete Genome;;;	Human	Human	Human	1992				North America	United States	Colorado						Sanger Institute			Yersinia pestis		Genotype: 1.ORI1e	PRJNA57621		SAMEA1705942	ERS000059			2016-01-19	2003-05-06	YER_AA2313AA	Assembled	1	NaN	4653728	4829855		4	0	YER_CA7753AA_AS
YER_AA2386AA	1413	GCF_001188935;Complete Genome;;;								Europe	Georgia	Samtskhe-Javakheti		Ninotsminda		41.3	43.6	Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03783058				2016-03-30	2015-07-30	YER_AA2386AA	Assembled	1	NaN	4528383	4736923		3	0	YER_CA7837AA_AS
YER_AA2387AA	2944	GCF_001188815;Complete Genome;;;								Europe	Russia	Kabardino-Balkaria						Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03941711				2016-03-30	2015-07-30	YER_AA2387AA	Assembled	1	NaN	4491639	4672740		4	0	YER_CA7838AA_AS
YER_AA2388AA	3067	GCF_001188795;Complete Genome;;;								Asia	Georgia	Samtskhe-Javakheti	Ninotsminda	Ninotsminda				Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03943655				2016-03-30	2015-07-30	YER_AA2388AA	Assembled	1	NaN	4526841	4736090		3	0	YER_CA7839AA_AS
YER_AA2389AA	3770	GCF_001188775;Complete Genome;;;								Asia	Georgia	Samtskhe-Javakheti	Ninotsminda	Ninotsminda				Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03943654				2016-03-30	2015-07-30	YER_AA2389AA	Assembled	1	NaN	4523206	4735667		3	0	YER_CA7840AA_AS
YER_AA2390AA	8787	GCF_001188755;Complete Genome;;;								Asia	Georgia	Samtskhe-Javakheti	Ninotsminda	Ninotsminda				Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03943569				2016-03-30	2015-07-30	YER_AA2390AA	Assembled	1	NaN	4467447	4675987		3	0	YER_CA7841AA_AS
YER_AA2391AA	1522	GCF_001188715;Complete Genome;;;								Asia	Armenia	Shirak Province						Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03783057				2016-03-30	2015-07-30	YER_AA2391AA	Assembled	1	NaN	4530125	4738644		3	0	YER_CA7842AA_AS
YER_AA2392AA	1412	GCF_001188695;Complete Genome;;;								Asia	Georgia	Samtskhe-Javakheti	Ninotsminda	Ninotsminda				Los Alamos National Laboratory, BioScience			Yersinia pestis			PRJNA224116		SAMN03782999				2016-03-30	2015-07-30	YER_AA2392AA	Assembled	1	NaN	4524943	4733482		3	1	YER_CA7843AA_AS
YER_AA2394AA	Harbin 35_JGI	GCF_000186725;Complete Genome;;;	Human	Human	Homo sapiens	1940				Asia	China							NCBI	Medievalis		Yersinia pestis			PRJNA30505		SAMN02603222				2016-03-30	2011-01-25	YER_AA2394AA	Assembled	1	NaN	4532063	4709501		4	0	YER_CA7845AA_AS
YER_AA2395AA	A1122	GCF_000222975;Complete Genome;;;	Wild Animal	Rodent	California Ground Squirrel (Spermophilus beecheyi)	1939				North America	United States	California						NCBI			Yersinia pestis			PRJNA67155		SAMN02603531				2016-03-30	2011-08-05	YER_AA2395AA	Assembled	1	NaN	4553770	4658411		3	0	YER_CA7846AA_AS
YER_AA2396AA	D182038	GCF_000022825;Complete Genome;;;	Wild Animal	Rodent	Apodemus chevrieri	1982				Asia	China	Yunnan		Jianchuan				China CDC			Yersinia pestis		Low sequencing quality	PRJNA36545		SAMN02603872				2016-03-30	2009-11-04	YER_AA2396AA	Poor Quality	NaN	NaN	NaN	NaN		NaN	NaN	YER_CA7847AA_AS
YER_AA2397AA	D106004	GCF_000022805;Complete Genome;;;	Wild Animal	Rodent	Apodemus chevrieri	2006				Asia	China	Yunnan		Lijiang				China CDC			Yersinia pestis		Low sequencing quality	PRJNA36507		SAMN02603871				2016-03-30	2009-11-04	YER_AA2397AA	Poor Quality	NaN	NaN	NaN	NaN		NaN	NaN	YER_CA7848AA_AS
YER_AA2403AA	Pestoides G	SRR3225966;ILLUMINA;Paired;;SRX1631997,SRR3225968;LS454;Paired;;SRX1631998,GCF_000834985;Complete Genome;;;								Europe	Russia							Los Alamos National Laboratory			Yersinia pestis		0.PE2b	PRJNA224116		SAMN03202985	SRS1338960			2016-03-30	2015-02-09	YER_AA2403AA	Assembled	1	NaN	4529728	4738142		3	0	YER_CA7854AA_AS
YER_AA2405AA	Nicholisk 41	GCF_000834885;Complete Genome;;;				1940				Asia	China	Liaoning Sheng						Los Alamos National Laboratory			Yersinia pestis			PRJNA224116		SAMN03216612	SRS751214			2016-03-30	2015-02-09	YER_AA2405AA	Assembled	1	NaN	4523033	4700481		4	0	YER_CA7857AA_AS
YER_AA2408AA	Z176003	GCF_000022845;Complete Genome;;;	Wild Animal	Rodent	Marmota himalayana	1974				Asia	China	Tibet Autonomous Region	Nagqu Diqu	Naqu				China CDC			Yersinia pestis		Low sequencing quality	PRJNA36547		SAMN02603873				2016-03-30	2010-04-08	YER_AA2408AA	Poor Quality	NaN	NaN	NaN	NaN		NaN	NaN	YER_CA7883AA_AS
YER_AA2413AA	Nepal516	GCF_000013805;Complete Genome;;;	Human	Human	Human	1967				Asia	Nepal							NCBI			Yersinia pestis	pneumonic plague	Genotype: 2.ANT1c	PRJNA16646		SAMN02598370				2016-03-30	2006-06-09	YER_AA2413AA	Assembled	1	NaN	4534590	4646286		3	0	YER_CA7888AA_AS
YER_AA2636AA	SCPM-O-B-7111	SRR3501107;ILLUMINA;Paired;;SRX1758816				1997	6											SRCAMB			Yersinia pestis			PRJNA269675	SRP051099	SAMN04992968	SRS1434957			2016-06-30	2016-05-16	YER_AA2636AA	Assembled	61	3.41	49611	4618835	Yersinia pestis;99.5%	281	14827	YER_CA8284AA_AS
YER_AA2637AA	CO92	SRR2341559;ILLUMINA;Paired;;SRX1220476,SRR2341557;ILLUMINA;Paired;;SRX1220474,SRR2341560;ILLUMINA;Paired;;SRX1220477,SRR2341558;ILLUMINA;Paired;;SRX1220475,SRR2341531;ILLUMINA;Paired;;SRX1220470,SRR2341533;ILLUMINA;Paired;;SRX1220472,SRR2341556;ILLUMINA;Paired;;SRX1220473,SRR2341532;ILLUMINA;Paired;;SRX1220471	Human	Human	Human Clinical Sample (fatal pneumonic plague)	1992												Los Alamos National Laboratory			Yersinia pestis			PRJNA294782	SRP063571	SAMN04032844	SRS1063801			2016-06-30	2016-04-08	YER_AA2637AA	Failed QC	853	3.51	394	22268326	Yersinia pestis;97.64%	54148	10021731	YER_CA8469AA_AS
YER_AA2645AA	Yp1945_P60L04	SRR2183252;ILLUMINA;Paired;;SRX1164438	Wild Animal	Rodent	black-tailed prairie dog (Cynomys ludovicianus)	2009				North America	United States	Texas						Pacific Northwest National Laboratory			Yersinia pestis			PRJNA293891	SRP062847	SAMN04011812	SRS1045216			2016-06-30	2016-01-08	YER_AA2645AA	Assembled	283	3.41	49139	4514819	Yersinia pestis;100.0%	186	3156	YER_CA8252AA_AS
YER_AA2647AA	Yp2126_P60L11	SRR2183250;ILLUMINA;Paired;;SRX1164436	Wild Animal	Rodent	Gunnison’s prairie dog colonies (C. gunnisoni)	2011				North America	United States	Arizona						Pacific Northwest National Laboratory			Yersinia pestis			PRJNA293891	SRP062847	SAMN04011830	SRS1045211			2016-06-30	2016-01-08	YER_AA2647AA	Assembled	312	3.41	49450	4624742	Yersinia pestis;100.0%	188	3487	YER_CA8250AA_AS
YER_AA2662AA	SCPM-O-B-6216	SRR2094295;ION_TORRENT;Single;;SRX1089899,GCF_001294805;Scaffold;;;				1984	5											SRCAMB			Yersinia pestis			PRJNA269675	SRP051099	SAMN03839877	SRS985915			2016-06-30	2015-09-24	YER_AA2662AA	Assembled	1	NaN	44452	4587862		230	0	YER_CA9941AA_AS
YER_AA2663AA	SCPM-O-B-7761	SRR2094294;ION_TORRENT;Single;;SRX1089898,GCF_001294815;Scaffold;;;				1983	10											SRCAMB			Yersinia pestis			PRJNA269675	SRP051099	SAMN03839876	SRS985916			2016-06-30	2015-09-24	YER_AA2663AA	Assembled	1	NaN	46870	4560303		207	0	YER_CA9940AA_AS
YER_AA2664AA	SCPM-O-B-6904	SRR2094286;ION_TORRENT;Single;;SRX1089891,SRR2094287;ION_TORRENT;Single;;SRX1089891,GCF_001294825;Scaffold;;;				1984	6											SRCAMB			Yersinia pestis			PRJNA269675	SRP051099	SAMN03839871	SRS985899			2016-06-30	2015-09-24	YER_AA2664AA	Assembled	1	NaN	48670	4510568		190	0	YER_CA9939AA_AS
YER_AA2665AA	BGI-090959	SRR1197931;ILLUMINA;Paired;500;SRX494400				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690739	SRS576855			2016-06-30	2015-07-22	YER_AA2665AA	Assembled	100	3.41	44926	4633029	Yersinia pestis;100.0%	208	3751	YER_CA8270AA_AS
YER_AA2666AA	BGI-090958	SRR1197930;ILLUMINA;Paired;500;SRX494399				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690738	SRS576854			2016-06-30	2015-07-22	YER_AA2666AA	Assembled	155	3.41	47231	4621488	Yersinia pestis;100.0%	192	1918	YER_CA8269AA_AS
YER_AA2667AA	BGI-090955	SRR1197929;ILLUMINA;Paired;500;SRX494398				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690737	SRS576853			2016-06-30	2015-07-22	YER_AA2667AA	Assembled	173	3.41	47234	4629247	Yersinia pestis;100.0%	198	3065	YER_CA8268AA_AS
YER_AA2668AA	BGI-090954	SRR1197928;ILLUMINA;Paired;500;SRX494397				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690736	SRS576852			2016-06-30	2015-07-22	YER_AA2668AA	Assembled	111	3.41	38509	4632595	Yersinia pestis;100.0%	243	4046	YER_CA8267AA_AS
YER_AA2669AA	BGI-090953	SRR1197927;ILLUMINA;Paired;500;SRX494396				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690735	SRS576851			2016-06-30	2015-07-22	YER_AA2669AA	Assembled	115	3.41	38106	4625304	Yersinia pestis;100.0%	230	3012	YER_CA8266AA_AS
YER_AA2670AA	BGI-090952b	SRR1197926;ILLUMINA;Paired;500;SRX494395				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690734	SRS576850			2016-06-30	2015-07-22	YER_AA2670AA	Assembled	117	3.41	37871	4632441	Yersinia pestis;100.0%	238	5122	YER_CA8265AA_AS
YER_AA2671AA	BGI-090952a	SRR1197925;ILLUMINA;Paired;500;SRX494394				2009				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690733	SRS576849			2016-06-30	2015-07-22	YER_AA2671AA	Assembled	138	3.41	43186	4622916	Yersinia pestis;100.0%	188	2404	YER_CA8264AA_AS
YER_AA2672AA	BGI-05008	SRR1197924;ILLUMINA;Paired;500;SRX494393				2005				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690732	SRS576848			2016-06-30	2015-07-22	YER_AA2672AA	Assembled	150	3.41	47253	4679253	Yersinia pestis;100.0%	188	2222	YER_CA8263AA_AS
YER_AA2673AA	BGI-05006	SRR1197923;ILLUMINA;Paired;500;SRX494392				2005				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690731	SRS576847			2016-06-30	2015-07-22	YER_AA2673AA	Assembled	160	3.41	44751	4621800	Yersinia pestis;100.0%	192	1914	YER_CA8262AA_AS
YER_AA2674AA	BGI-05001	SRR1197922;ILLUMINA;Paired;500;SRX494391				2005				Asia	China	Qinghai						Beijing Genome Institute			Yersinia pestis	primary pnuemonic plague	Qinghai primary pnuemonic plague	PRJNA241466	SRP040261	SAMN02690730	SRS576846			2016-06-30	2015-07-22	YER_AA2674AA	Assembled	146	3.41	44751	4622125	Yersinia pestis;100.0%	200	2760	YER_CA8261AA_AS
YER_AA2675AA	KIM1001	SRR1186234;ILLUMINA;Single;;SRX483566	Laboratory	Laboratory	Insertion library in laboratory strain	2011	6											University of Massachusetts Medical School			Yersinia pestis			PRJNA240677	SRP039593	SAMN02678312	SRS567887			2016-06-30	2014-07-22	YER_AA2675AA	NEW	NaN	NaN	NaN	NaN		NaN	NaN	
YER_AA2676AA	KIM1001	SRR1186123;ILLUMINA;Single;;SRX483428	Laboratory	Laboratory	Insertion library in laboratory strain	2011	6											University of Massachusetts Medical School			Yersinia pestis			PRJNA240677	SRP039593	SAMN02678311	SRS567871			2016-06-30	2014-07-22	YER_AA2676AA	NEW	NaN	NaN	NaN	NaN		NaN	NaN	
YER_AA2677AA	KIM1001	SRR1186235;ILLUMINA;Single;;SRX483575	Laboratory	Laboratory	Insertion library in laboratory strain	2011	6											University of Massachusetts Medical School			Yersinia pestis			PRJNA240677	SRP039593	SAMN02678313	SRS567896			2016-06-30	2014-07-22	YER_AA2677AA	NEW	NaN	NaN	NaN	NaN		NaN	NaN	
YER_AA2859AA	IP1339	traces-0GxElrQ;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Ambositra	Andina		-20.5167	47.15	Achtman	Orientalis	41/96S	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2859AA	Assembled	56	3.51	47562	4685545	Yersinia pestis;100.0%	194	9209	YER_CA8496AA_AS
YER_AA2860AA	IP1349	traces-0attExd;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Ambositra	Andina		-20.5167	47.15	Achtman	Orientalis	52/96	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2860AA	Assembled	51	3.51	47045	4663863	Yersinia pestis;100.0%	212	22259	YER_CA8497AA_AS
YER_AA2861AA	IP1478	traces-0SLRDzZ;ILLUMINA;Paired;;NA	Human	Human		1994				Africa	Madagascar	Amoron'i Mania	Manandriana	Ambovombe		-20.7833	47.0667	Achtman	Orientalis	1/94	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2861AA	Assembled	47	3.51	49494	4689168	Yersinia pestis;100.0%	175	13239	YER_CA8498AA_AS
YER_AA2862AA	IP249	traces-0FjgJGQ;ILLUMINA;Paired;;NA	Human	Human		1993				Africa	Madagascar	Amoron'i Mania	Ambositra	Ivato		-20.6167	47.2	Achtman	Orientalis	31/93	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2862AA	Assembled	39	3.51	45557	4667780	Yersinia pestis;100.0%	225	25227	YER_CA8499AA_AS
YER_AA2863AA	IP662	traces-0hbEnLo;ILLUMINA;Paired;;NA	Human	Human		1989				Africa	Madagascar	Amoron'i Mania	Ambositra	Andina		-20.5167	47.15	Achtman	Orientalis	44/89	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2863AA	Assembled	67	3.51	47045	4689175	Yersinia pestis;100.0%	182	9390	YER_CA8500AA_AS
YER_AA2864AA	IP1344	traces-0eprSjR;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Manandriana	Ambovombecentre		-20.7833	47.0667	Achtman	Orientalis	47/96	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2864AA	Assembled	65	3.51	45257	4686630	Yersinia pestis;99.42%	195	14342	YER_CA8501AA_AS
YER_AA2865AA	IP1484	traces-0jLmUTD;ILLUMINA;Paired;;NA	Human	Human		1994				Africa	Madagascar	Amoron'i Mania	Ambositra	TalataVohimena		-20.85	46.9667	Achtman	Orientalis	61/94	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2865AA	Assembled	64	3.51	47684	4696588	Yersinia pestis;100.0%	189	8118	YER_CA8502AA_AS
YER_AA2866AA	IP529	traces-0bLoUSz;ILLUMINA;Paired;;NA,traces-0mPfMHw;ILLUMINA;Paired;;NA				1939				Africa	Madagascar					-20.5	45.5	Achtman	Orientalis	112	Yersinia pestis		1.ORI3 node f							2016-09-09	2017-03-14	YER_AA2866AA	Assembled	26	3.51	45118	4565202	Yersinia pestis;100.0%	207	61098	YER_CA8530AA_AS
YER_AA2867AA	IP674	traces-0TxiNys;ILLUMINA;Paired;;NA,traces-0juqvzl;ILLUMINA;Paired;;NA,traces-0Scuynq;ILLUMINA;Paired;;NA	Human	Human	Sailors from Madagascar	1952				Asia	Turkey					39	31.3	Achtman	Orientalis	T15/1	Yersinia pestis		1.ORI3 node a							2017-01-19	2017-07-24	YER_AA2867AA	Assembled	70	3.51	29059	4423099	Yersinia pestis;100.0%	272	7695	YER_CA8856AA_AS
YER_AA2868AA	IP1294	traces-0SLKaGA;ILLUMINA;Paired;;NA	Human	Human		1995				Africa	Madagascar	Amoron'i Mania	Manandriana	VinanyAndakana		-20.5833	46.6333	Achtman	Orientalis	1/95	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2868AA	Assembled	33	3.51	48643	4651482	Yersinia pestis;100.0%	186	22230	YER_CA8505AA_AS
YER_AA2869AA	IP1296	traces-0ueSRYd;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Ambositra	IlakaCentre		-20.3333	47.15	Achtman	Orientalis	14/96S	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2869AA	Assembled	32	3.51	45439	4632040	Yersinia pestis;100.0%	204	48207	YER_CA8506AA_AS
YER_AA2870AA	IP1289	traces-0gSrCCM;ILLUMINA;Paired;;NA,traces-0EgNARi;ILLUMINA;Paired;;NA	Human	Human		1977				Africa	Madagascar	Vakinankaratra	Antanifotsy			-19.65	47.3167	Achtman	Orientalis	6/77	Yersinia pestis		1.ORI3 node e							2016-09-09	2017-03-14	YER_AA2870AA	Assembled	35	3.51	45249	4563446	Yersinia pestis;100.0%	184	20386	YER_CA8550AA_AS
YER_AA2871AA	IP304	traces-0ugGfQo;ILLUMINA;Paired;;NA,traces-0ORXDLY;ILLUMINA;Paired;;NA	Human	Human		1969				Africa	Madagascar	Amoron'i Mania	Fandriana			-20.2333	47.3833	Achtman	Orientalis	6/69	Yersinia pestis		genotype: 1.ORI.a							2016-09-09	2017-03-14	YER_AA2871AA	Assembled	109	3.51	47674	4663485	Yersinia pestis;100.0%	205	5255	YER_CA8531AA_AS
YER_AA2872AA	IP600	traces-0TTrMns;ILLUMINA;Paired;;NA,traces-0eyxQqM;ILLUMINA;Paired;;NA	Human	Human		1982				Africa	Madagascar	Amoron'i Mania	Ambositra	Andina		-20.5167	47.15	Achtman	Orientalis	13/82	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2872AA	Assembled	33	3.51	47018	4562929	Yersinia pestis;100.0%	193	24294	YER_CA8534AA_AS
YER_AA2873AA	IP643	traces-0pMhBjQ;ILLUMINA;Paired;;NA,traces-0HCwnRk;ILLUMINA;Paired;;NA	Human	Human		1983				Africa	Madagascar	Amoron'i Mania	Ambositra	Ambovombe		-20.7833	47.0667	Achtman	Orientalis	4/83	Yersinia pestis		genotype: 1.ORI.a							2016-09-09	2017-03-14	YER_AA2873AA	Assembled	105	3.51	47600	4652764	Yersinia pestis;100.0%	196	4867	YER_CA8533AA_AS
YER_AA2874AA	IP657	traces-0JxAfWR;ILLUMINA;Paired;;NA,traces-0ajmAal;ILLUMINA;Paired;;NA	Human	Human		1983				Africa	Madagascar	Amoron'i Mania	Ambositra	Tsarasoatra		-20.4333	47.2333	Achtman	Orientalis	5/83	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2874AA	Assembled	153	3.51	47170	4667049	Yersinia pestis;100.0%	200	3698	YER_CA8558AA_AS
YER_AA2875AA	IP1522	traces-0jqiNIs;ILLUMINA;Paired;;NA,traces-0LIZIKp;ILLUMINA;Paired;;NA	Human	Human		1994				Africa	Madagascar	Amoron'i Mania	Ambositra	Ambohimilanja		-20.6667	46.6333	Achtman	Orientalis	76/94	Yersinia pestis		1.ORI3 node d							2016-09-09	2017-03-14	YER_AA2875AA	Assembled	41	3.51	45191	4794277	Yersinia pestis;99.54%	276	31448	YER_CA8532AA_AS
YER_AA2876AA	IP1494	traces-0LnGwXP;ILLUMINA;Paired;;NA,traces-0jEWsRB;ILLUMINA;Paired;;NA				1995				Africa	Madagascar							Achtman		3/95	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2876AA	Poor Quality	39	3.51	9880	4690461	Yersinia pestis;100.0%	1002	545915	YER_CA8535AA_AS
YER_AA2877AA	IP1600	traces-0mkAmMQ;ILLUMINA;Paired;;NA	Human	Human		1998				Africa	Madagascar	Amoron'i Mania	Ambositra	Ambositra		-20.5167	47.25	Achtman	Orientalis	8/98B	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2877AA	Assembled	30	3.51	47543	4657563	Yersinia pestis;100.0%	189	35837	YER_CA8514AA_AS
YER_AA2878AA	IP1511	traces-0ipgQDU;ILLUMINA;Paired;;NA,traces-0MEzvND;ILLUMINA;Paired;;NA,traces-0ZQlhrc;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Ambositra	Ambositra II		-20.5167	47.25	Achtman	Orientalis	197/96S	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2878AA	Assembled	67	3.51	47085	4685041	Yersinia pestis;99.42%	190	6986	YER_CA8557AA_AS
YER_AA2879AA	IP1510	traces-0ciQmfZ;ILLUMINA;Paired;;NA,traces-0JJryFC;ILLUMINA;Paired;;NA	Human	Human		1996				Africa	Madagascar	Amoron'i Mania	Ambositra	Ambositra I		-20.5167	47.25	Achtman	Orientalis	191/96B	Yersinia pestis									2016-09-09	2017-03-14	YER_AA2879AA	Assembled	88	3.51	45257	4696635	Yersinia pestis;99.51%	211	7745	YER_CA8556AA_AS
