id	Assembly_id	AssemblyAccession	AssemblyBioSampleAccession	AssemblyBioSampleID	AssemblyGenbankBioprojectAccession	AssemblyGenbankID	AssemblyRefseqBioprojectAccession	AssemblyRefSeqCategory	AssemblyRefSeqID	AssemblyWGSAccession	AssemblyInfraspecies	AssemblyIsolate	AssemblyOrganism	AssemblySpeciesTaxonomicID	AssemblySpeciesName	AssemblyTaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	AssemblyChromosomes	AssemblyContigCount	AssemblyContigN50	AssemblyContigL50	AssemblyNonChromosomalReplicons	AssemblyReplicons	AssemblyScaffolds	AssemblyScaffoldN50	AssemblyScaffoldL50	AssemblyTotalLength	AssemblyUngappedLength	AssemblySubmitterOrganization	AssemblySubmissionDate	AssemblyReleaseDate	AssemblyFTPAssemblyReport	AssemblyFTPGenbank	AssemblyFTPRefSeq	AssemblyFTPStatsReport	AssemblyComment
263	611628	GCF_000323705.1	SAMN02403019	2403019	PRJNA224116	510058	PRJNA224116	na	611628	ADPX01	A1956001	None	Yersinia pestis A1956001 (enterobacteria)	632	Yersinia pestis	755924	ASM32370v1	Contig	haploid	62	0	852	11380	122	0	0	852	11380	122	4508534	4508534	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/705/GCF_000323705.1_ASM32370v1/GCF_000323705.1_ASM32370v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/705/GCA_000323705.1_ASM32370v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/705/GCF_000323705.1_ASM32370v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/705/GCF_000323705.1_ASM32370v1/GCF_000323705.1_ASM32370v1_assembly_stats.txt	None
264	611608	GCF_000323685.1	SAMN02403018	2403018	PRJNA224116	510038	PRJNA224116	na	611608	ADPW01	970754	None	Yersinia pestis 970754 (enterobacteria)	632	Yersinia pestis	755895	ASM32368v1	Contig	haploid	68	0	1104	8998	150	0	0	1104	8998	150	4348631	4348631	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/685/GCF_000323685.1_ASM32368v1/GCF_000323685.1_ASM32368v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/685/GCA_000323685.1_ASM32368v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/685/GCF_000323685.1_ASM32368v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/685/GCF_000323685.1_ASM32368v1/GCF_000323685.1_ASM32368v1_assembly_stats.txt	None
265	611588	GCF_000323665.1	SAMN02403017	2403017	PRJNA224116	510018	PRJNA224116	na	611588	ADPV01	945	None	Yersinia pestis 945 (enterobacteria)	632	Yersinia pestis	755894	ASM32366v1	Contig	haploid	53	0	1243	7849	171	0	0	1243	7849	171	4226749	4226749	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/665/GCF_000323665.1_ASM32366v1/GCF_000323665.1_ASM32366v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/665/GCA_000323665.1_ASM32366v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/665/GCF_000323665.1_ASM32366v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/665/GCF_000323665.1_ASM32366v1/GCF_000323665.1_ASM32366v1_assembly_stats.txt	None
266	611568	GCF_000323645.1	SAMN02403016	2403016	PRJNA224116	509998	PRJNA224116	na	611568	ADPU01	91	None	Yersinia pestis 91 (enterobacteria)	632	Yersinia pestis	755893	ASM32364v1	Contig	haploid	85	0	906	10202	134	0	0	906	10202	134	4366271	4366271	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/645/GCF_000323645.1_ASM32364v1/GCF_000323645.1_ASM32364v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/645/GCA_000323645.1_ASM32364v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/645/GCF_000323645.1_ASM32364v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/645/GCF_000323645.1_ASM32364v1/GCF_000323645.1_ASM32364v1_assembly_stats.txt	None
267	611548	GCF_000323625.1	SAMN02403015	2403015	PRJNA224116	509978	PRJNA224116	na	611548	ADPT01	9	None	Yersinia pestis 9 (enterobacteria)	632	Yersinia pestis	755896	ASM32362v1	Contig	haploid	44	0	1336	6786	197	0	0	1336	6786	197	4452201	4452201	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/625/GCF_000323625.1_ASM32362v1/GCF_000323625.1_ASM32362v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/625/GCA_000323625.1_ASM32362v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/625/GCF_000323625.1_ASM32362v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/625/GCF_000323625.1_ASM32362v1/GCF_000323625.1_ASM32362v1_assembly_stats.txt	None
268	611528	GCF_000323605.1	SAMN02403014	2403014	PRJNA224116	509938	PRJNA224116	na	611528	ADPS01	780441	None	Yersinia pestis 780441 (enterobacteria)	632	Yersinia pestis	755888	ASM32360v1	Contig	haploid	60	0	817	11743	118	0	0	817	11743	118	4525764	4525764	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/605/GCF_000323605.1_ASM32360v1/GCF_000323605.1_ASM32360v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/605/GCA_000323605.1_ASM32360v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/605/GCF_000323605.1_ASM32360v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/605/GCF_000323605.1_ASM32360v1/GCF_000323605.1_ASM32360v1_assembly_stats.txt	None
269	611508	GCF_000323585.1	SAMN02403013	2403013	PRJNA224116	509918	PRJNA224116	na	611508	ADPR01	735	None	Yersinia pestis 735 (enterobacteria)	632	Yersinia pestis	755868	ASM32358v1	Contig	haploid	59	0	882	9511	150	0	0	882	9511	150	4423715	4423715	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/585/GCF_000323585.1_ASM32358v1/GCF_000323585.1_ASM32358v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/585/GCA_000323585.1_ASM32358v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/585/GCF_000323585.1_ASM32358v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/585/GCF_000323585.1_ASM32358v1/GCF_000323585.1_ASM32358v1_assembly_stats.txt	None
270	611488	GCF_000323565.1	SAMN02403012	2403012	PRJNA224116	509898	PRJNA224116	na	611488	ADPQ01	7338	None	Yersinia pestis 7338 (enterobacteria)	632	Yersinia pestis	755886	ASM32356v1	Contig	haploid	75	0	1074	7554	175	0	0	1074	7554	175	4344510	4344510	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/565/GCF_000323565.1_ASM32356v1/GCF_000323565.1_ASM32356v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/565/GCA_000323565.1_ASM32356v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/565/GCF_000323565.1_ASM32356v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/565/GCF_000323565.1_ASM32356v1/GCF_000323565.1_ASM32356v1_assembly_stats.txt	None
271	611468	GCF_000323545.1	SAMN02403011	2403011	PRJNA224116	509878	PRJNA224116	na	611468	ADPP01	710317	None	Yersinia pestis 710317 (enterobacteria)	632	Yersinia pestis	755885	ASM32354v1	Contig	haploid	44	0	1119	8219	172	0	0	1119	8219	172	4449879	4449879	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/545/GCF_000323545.1_ASM32354v1/GCF_000323545.1_ASM32354v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/545/GCA_000323545.1_ASM32354v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/545/GCF_000323545.1_ASM32354v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/545/GCF_000323545.1_ASM32354v1/GCF_000323545.1_ASM32354v1_assembly_stats.txt	None
272	611448	GCF_000323525.1	SAMN02403010	2403010	PRJNA224116	509858	PRJNA224116	na	611448	ADPO01	71021	None	Yersinia pestis 71021 (enterobacteria)	632	Yersinia pestis	755884	ASM32352v1	Contig	haploid	49	0	1489	6168	229	0	0	1489	6168	229	4493411	4493411	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/525/GCF_000323525.1_ASM32352v1/GCF_000323525.1_ASM32352v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/525/GCA_000323525.1_ASM32352v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/525/GCF_000323525.1_ASM32352v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/525/GCF_000323525.1_ASM32352v1/GCF_000323525.1_ASM32352v1_assembly_stats.txt	None
273	611428	GCF_000323505.1	SAMN02403009	2403009	PRJNA224116	509838	PRJNA224116	na	611428	ADPN01	7	None	Yersinia pestis 7 (enterobacteria)	632	Yersinia pestis	755889	ASM32350v1	Contig	haploid	111	0	768	12162	115	0	0	768	12162	115	4539616	4539616	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/505/GCF_000323505.1_ASM32350v1/GCF_000323505.1_ASM32350v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/505/GCA_000323505.1_ASM32350v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/505/GCF_000323505.1_ASM32350v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/505/GCF_000323505.1_ASM32350v1/GCF_000323505.1_ASM32350v1_assembly_stats.txt	None
274	611408	GCF_000323485.1	SAMN02403008	2403008	PRJNA224116	509818	PRJNA224116	na	611408	ADPM01	620024	None	Yersinia pestis 620024 (enterobacteria)	632	Yersinia pestis	755881	ASM32348v1	Contig	haploid	90	0	1131	7892	176	0	0	1131	7892	176	4503786	4503786	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/485/GCF_000323485.1_ASM32348v1/GCF_000323485.1_ASM32348v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/485/GCA_000323485.1_ASM32348v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/485/GCF_000323485.1_ASM32348v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/485/GCF_000323485.1_ASM32348v1/GCF_000323485.1_ASM32348v1_assembly_stats.txt	None
275	611388	GCF_000323465.1	SAMN02403007	2403007	PRJNA224116	509798	PRJNA224116	na	611388	ADPL01	5761	None	Yersinia pestis 5761 (enterobacteria)	632	Yersinia pestis	755860	ASM32346v1	Contig	haploid	59	0	945	9651	138	0	0	945	9651	138	4262011	4262011	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/465/GCF_000323465.1_ASM32346v1/GCF_000323465.1_ASM32346v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/465/GCA_000323465.1_ASM32346v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/465/GCF_000323465.1_ASM32346v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/465/GCF_000323465.1_ASM32346v1/GCF_000323465.1_ASM32346v1_assembly_stats.txt	None
276	611368	GCF_000323445.1	SAMN02403006	2403006	PRJNA224116	509778	PRJNA224116	na	611368	ADPK01	5	None	Yersinia pestis 5 (enterobacteria)	632	Yersinia pestis	755880	ASM32344v1	Contig	haploid	82	0	1008	8819	162	0	0	1008	8819	162	4478071	4478071	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/445/GCF_000323445.1_ASM32344v1/GCF_000323445.1_ASM32344v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/445/GCA_000323445.1_ASM32344v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/445/GCF_000323445.1_ASM32344v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/445/GCF_000323445.1_ASM32344v1/GCF_000323445.1_ASM32344v1_assembly_stats.txt	None
277	611348	GCF_000323425.1	SAMN02403005	2403005	PRJNA224116	509758	PRJNA224116	na	611348	ADPJ01	42095	None	Yersinia pestis 42095 (enterobacteria)	632	Yersinia pestis	755878	ASM32342v1	Contig	haploid	49	0	1119	8246	165	0	0	1119	8246	165	4512584	4512584	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/425/GCF_000323425.1_ASM32342v1/GCF_000323425.1_ASM32342v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/425/GCA_000323425.1_ASM32342v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/425/GCF_000323425.1_ASM32342v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/425/GCF_000323425.1_ASM32342v1/GCF_000323425.1_ASM32342v1_assembly_stats.txt	None
278	611328	GCF_000323405.1	SAMN02403004	2403004	PRJNA224116	509738	PRJNA224116	na	611328	ADPI01	42091	None	Yersinia pestis 42091 (enterobacteria)	632	Yersinia pestis	755877	ASM32340v1	Contig	haploid	139	0	937	9994	142	0	0	937	9994	142	4495831	4495831	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/405/GCF_000323405.1_ASM32340v1/GCF_000323405.1_ASM32340v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/405/GCA_000323405.1_ASM32340v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/405/GCF_000323405.1_ASM32340v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/405/GCF_000323405.1_ASM32340v1/GCF_000323405.1_ASM32340v1_assembly_stats.txt	None
279	611308	GCF_000323385.1	SAMN02403003	2403003	PRJNA47685	509718	None	na	611308	ADPH01	42082	None	Yersinia pestis 42082 (enterobacteria)	632	Yersinia pestis	755876	ASM32338v1	Contig	haploid	32	0	2049	4296	304	0	0	2049	4296	304	4496670	4496670	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/385/GCF_000323385.1_ASM32338v1/GCF_000323385.1_ASM32338v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/385/GCA_000323385.1_ASM32338v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/385/GCF_000323385.1_ASM32338v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/385/GCF_000323385.1_ASM32338v1/GCF_000323385.1_ASM32338v1_assembly_stats.txt	None
280	611288	GCF_000323365.1	SAMN02403002	2403002	PRJNA224116	509698	PRJNA224116	na	611288	ADPG01	42013	None	Yersinia pestis 42013 (enterobacteria)	632	Yersinia pestis	755875	ASM32336v1	Contig	haploid	166	0	877	10543	129	0	0	877	10543	129	4495101	4495101	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/365/GCF_000323365.1_ASM32336v1/GCF_000323365.1_ASM32336v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/365/GCA_000323365.1_ASM32336v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/365/GCF_000323365.1_ASM32336v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/365/GCF_000323365.1_ASM32336v1/GCF_000323365.1_ASM32336v1_assembly_stats.txt	None
281	611268	GCF_000323345.1	SAMN02403001	2403001	PRJNA224116	509678	PRJNA224116	na	611268	ADPF01	351001	None	Yersinia pestis 351001 (enterobacteria)	632	Yersinia pestis	755871	ASM32334v1	Contig	haploid	45	0	1332	7499	183	0	0	1332	7499	183	4433848	4433848	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/345/GCF_000323345.1_ASM32334v1/GCF_000323345.1_ASM32334v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/345/GCA_000323345.1_ASM32334v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/345/GCF_000323345.1_ASM32334v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/345/GCF_000323345.1_ASM32334v1/GCF_000323345.1_ASM32334v1_assembly_stats.txt	None
282	611248	GCF_000323325.1	SAMN02403000	2403000	PRJNA224116	509658	PRJNA224116	na	611248	ADPE01	34202	None	Yersinia pestis 34202 (enterobacteria)	632	Yersinia pestis	755870	ASM32332v1	Contig	haploid	62	0	1237	7418	187	0	0	1237	7418	187	4504947	4504947	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/325/GCF_000323325.1_ASM32332v1/GCF_000323325.1_ASM32332v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/325/GCA_000323325.1_ASM32332v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/325/GCF_000323325.1_ASM32332v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/325/GCF_000323325.1_ASM32332v1/GCF_000323325.1_ASM32332v1_assembly_stats.txt	None
283	611228	GCF_000323305.1	SAMN02402999	2402999	PRJNA224116	509638	PRJNA224116	na	611228	ADPD01	34008	None	Yersinia pestis 34008 (enterobacteria)	632	Yersinia pestis	755869	ASM32330v1	Contig	haploid	67	0	1074	9199	142	0	0	1074	9199	142	4375742	4375742	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/305/GCF_000323305.1_ASM32330v1/GCF_000323305.1_ASM32330v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/305/GCA_000323305.1_ASM32330v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/305/GCF_000323305.1_ASM32330v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/305/GCF_000323305.1_ASM32330v1/GCF_000323305.1_ASM32330v1_assembly_stats.txt	None
284	611208	GCF_000323285.1	SAMN02402998	2402998	PRJNA224116	509618	PRJNA224116	na	611208	ADPC01	30017	None	Yersinia pestis 30017 (enterobacteria)	632	Yersinia pestis	755867	ASM32328v1	Contig	haploid	97	0	747	12711	114	0	0	747	12711	114	4591472	4591472	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/285/GCF_000323285.1_ASM32328v1/GCF_000323285.1_ASM32328v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/285/GCA_000323285.1_ASM32328v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/285/GCF_000323285.1_ASM32328v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/285/GCF_000323285.1_ASM32328v1/GCF_000323285.1_ASM32328v1_assembly_stats.txt	None
285	611188	GCF_000323245.1	SAMN02402997	2402997	PRJNA47685	509598	None	na	611188	ADPB01	2654	None	Yersinia pestis 2654 (enterobacteria)	632	Yersinia pestis	755865	ASM32324v1	Contig	haploid	32	0	2718	3203	368	0	0	2718	3203	368	4352602	4352602	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/245/GCF_000323245.1_ASM32324v1/GCF_000323245.1_ASM32324v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/245/GCA_000323245.1_ASM32324v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/245/GCF_000323245.1_ASM32324v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/245/GCF_000323245.1_ASM32324v1/GCF_000323245.1_ASM32324v1_assembly_stats.txt	None
286	611168	GCF_000323225.1	SAMN02402996	2402996	PRJNA224116	509578	PRJNA224116	na	611168	ADPA01	2506	None	Yersinia pestis 2506 (enterobacteria)	632	Yersinia pestis	755864	ASM32322v1	Contig	haploid	73	0	820	11792	113	0	0	820	11792	113	4488493	4488493	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/225/GCF_000323225.1_ASM32322v1/GCF_000323225.1_ASM32322v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/225/GCA_000323225.1_ASM32322v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/225/GCF_000323225.1_ASM32322v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/225/GCF_000323225.1_ASM32322v1/GCF_000323225.1_ASM32322v1_assembly_stats.txt	None
287	611148	GCF_000323205.1	SAMN02402995	2402995	PRJNA224116	509558	PRJNA224116	na	611148	ADOZ01	2504	None	Yersinia pestis 2504 (enterobacteria)	632	Yersinia pestis	755863	ASM32320v1	Contig	haploid	84	0	975	9235	152	0	0	975	9235	152	4475655	4475655	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/205/GCF_000323205.1_ASM32320v1/GCF_000323205.1_ASM32320v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/205/GCA_000323205.1_ASM32320v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/205/GCF_000323205.1_ASM32320v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/205/GCF_000323205.1_ASM32320v1/GCF_000323205.1_ASM32320v1_assembly_stats.txt	None
288	611128	GCF_000320465.1	SAMN02402994	2402994	PRJNA224116	507598	PRJNA224116	na	611128	ADOY01	2330	None	Yersinia pestis 2330 (enterobacteria)	632	Yersinia pestis	755862	ASM32046v1	Contig	haploid	75	0	798	11750	116	0	0	798	11750	116	4427639	4427639	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/465/GCF_000320465.1_ASM32046v1/GCF_000320465.1_ASM32046v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/465/GCA_000320465.1_ASM32046v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/465/GCF_000320465.1_ASM32046v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/465/GCF_000320465.1_ASM32046v1/GCF_000320465.1_ASM32046v1_assembly_stats.txt	None
289	611108	GCF_000320445.1	SAMN02402993	2402993	PRJNA224116	507578	PRJNA224116	na	611108	ADOX01	2	None	Yersinia pestis 2 (enterobacteria)	632	Yersinia pestis	755866	ASM32044v1	Contig	haploid	61	0	1057	9482	148	0	0	1057	9482	148	4453910	4453910	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/445/GCF_000320445.1_ASM32044v1/GCF_000320445.1_ASM32044v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/445/GCA_000320445.1_ASM32044v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/445/GCF_000320445.1_ASM32044v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/445/GCF_000320445.1_ASM32044v1/GCF_000320445.1_ASM32044v1_assembly_stats.txt	None
290	611088	GCF_000323185.1	SAMN02402992	2402992	PRJNA224116	509538	PRJNA224116	na	611088	ADOW01	164	None	Yersinia pestis 164 (enterobacteria)	632	Yersinia pestis	755861	ASM32318v1	Contig	haploid	50	0	1053	9618	153	0	0	1053	9618	153	4444813	4444813	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/185/GCF_000323185.1_ASM32318v1/GCF_000323185.1_ASM32318v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/323/185/GCA_000323185.1_ASM32318v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/185/GCF_000323185.1_ASM32318v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/323/185/GCF_000323185.1_ASM32318v1/GCF_000323185.1_ASM32318v1_assembly_stats.txt	None
291	611068	GCF_000320425.1	SAMN02402991	2402991	PRJNA224116	507558	PRJNA224116	na	611068	ADOV01	12	None	Yersinia pestis 12 (enterobacteria)	632	Yersinia pestis	755859	ASM32042v1	Contig	haploid	55	0	1092	8897	151	0	0	1092	8897	151	4368767	4368767	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/425/GCF_000320425.1_ASM32042v1/GCF_000320425.1_ASM32042v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/320/425/GCA_000320425.1_ASM32042v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/425/GCF_000320425.1_ASM32042v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/425/GCF_000320425.1_ASM32042v1/GCF_000320425.1_ASM32042v1_assembly_stats.txt	None
